REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
8/17/2017 5:57:26 PM,EVENING,THEFT F/AUTO,OTHERS,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17142010,393473,144062,8/17/2017 2:50:49 PM,8/17/2017 3:20:18 PM
8/17/2017 6:08:42 PM,EVENING,THEFT F/AUTO,OTHERS,4300 - 4449 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,17142080,394396,142025,8/17/2017 10:00:21 AM,8/17/2017 5:23:22 PM
8/17/2017 8:49:56 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17142214,392607,143559,8/17/2017 8:30:06 PM,8/17/2017 8:49:43 PM
9/5/2017 7:49:19 AM,DAY,BURGLARY,OTHERS,5100 - 5199 BLOCK OF SHERIER PLACE NW,2,205,3,3D,Cluster 13,000902 2,000902,Precinct 8,17153514,391066,139692,9/1/2017 8:00:23 PM,9/5/2017 6:30:47 AM
10/4/2017 2:25:50 PM,DAY,THEFT F/AUTO,OTHERS,3900 - 4099 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,17172104,393111,139779,10/4/2017 2:18:11 PM,10/4/2017 2:19:11 PM
10/4/2017 3:40:49 PM,EVENING,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF FORT DRIVE NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17172129,393194,142322,10/4/2017 1:00:01 PM,10/4/2017 2:20:17 PM
9/23/2017 4:50:46 PM,EVENING,THEFT/OTHER,OTHERS,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,17165401,394895,140924,9/22/2017 11:00:07 AM,9/22/2017 4:00:40 PM
9/23/2017 7:11:41 PM,EVENING,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,17165516,393930,143053,9/23/2017 12:45:37 PM,9/23/2017 2:00:34 PM
7/29/2017 4:24:28 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17130141,392607,143559,6/18/2017 4:18:34 PM,6/18/2017 4:24:15 PM
7/30/2017 4:10:02 AM,MIDNIGHT,THEFT/OTHER,OTHERS,2241 - 2318 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,17130519,393794,139161,7/30/2017 3:15:27 AM,7/30/2017 4:09:59 AM
9/5/2017 8:35:02 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,17153955,393681,140287,8/27/2017 12:00:37 PM,9/4/2017 3:00:01 PM
9/30/2017 5:44:57 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17169864,392607,143559,9/30/2017 4:48:04 PM,9/30/2017 5:44:54 PM
9/30/2017 6:17:55 PM,EVENING,THEFT/OTHER,OTHERS,2111 - 2199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,17169875,393928,138956,9/30/2017 12:45:30 PM,9/30/2017 4:10:50 PM
8/24/2017 9:56:00 PM,EVENING,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,17146625,393039,142375,8/24/2017 8:00:02 PM,8/24/2017 9:06:48 PM
8/25/2017 7:30:24 AM,DAY,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,17146820,393039,142375,8/25/2017 7:00:38 AM,8/25/2017 7:30:36 AM
8/6/2017 7:00:16 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17135196,392607,143559,8/6/2017 5:50:29 PM,8/6/2017 6:30:07 PM
8/7/2017 1:55:36 AM,MIDNIGHT,BURGLARY,OTHERS,3814 - 3989 BLOCK OF CHESAPEAKE STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17135354,393348,142539,8/6/2017 11:01:52 PM,8/6/2017 11:13:55 PM
9/16/2017 6:56:35 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17160959,392607,143559,9/16/2017 5:50:43 PM,9/16/2017 6:48:32 PM
9/16/2017 10:26:36 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,5500 - 5530 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17161031,393518,143962,9/16/2017 5:00:19 PM,9/16/2017 10:00:28 PM
9/9/2017 8:32:21 PM,EVENING,THEFT/OTHER,OTHERS,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,17156527,393731,139295,9/9/2017 7:30:29 PM,9/9/2017 8:32:20 PM
7/4/2017 8:53:25 AM,DAY,THEFT/OTHER,OTHERS,5200 - 5299 BLOCK OF SHERIER PLACE NW,2,205,3,3D,Cluster 13,000902 2,000902,Precinct 8,17113998,390937,139841,3/1/2007 12:00:03 PM,6/26/2017 8:53:22 AM
7/16/2017 4:46:19 PM,EVENING,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,17122049,394430,140338,7/16/2017 10:00:25 AM,7/16/2017 4:00:03 PM
8/22/2017 10:17:05 PM,EVENING,THEFT/OTHER,OTHERS,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,17145076,394459,141888,8/21/2017 7:45:02 PM,8/21/2017 7:51:22 PM
9/20/2017 3:59:57 PM,EVENING,BURGLARY,OTHERS,4600 - 4699 BLOCK OF 41ST STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17163406,393038,142481,9/20/2017 3:00:37 PM,9/20/2017 3:05:50 PM
10/5/2017 10:03:37 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,3700 - 3899 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,000600 1,000600,Precinct 27,17172566,394763,141214,10/5/2017 8:02:34 AM,10/5/2017 10:03:37 AM
7/16/2017 7:27:30 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,17122117,395499,139592,7/16/2017 7:00:28 PM,7/16/2017 7:05:32 PM
8/18/2017 4:24:50 PM,EVENING,THEFT/OTHER,OTHERS,3700 - 3799 BLOCK OF MORRISON STREET NW,2,201,3,3G,Cluster 10,001401 1,001401,Precinct 50,17142675,393650,144012,8/18/2017 3:30:45 PM,8/18/2017 3:45:47 PM
9/6/2017 10:36:43 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,17154234,395188,140277,9/6/2017 10:00:30 AM,9/6/2017 10:15:37 AM
9/28/2017 8:57:35 AM,DAY,THEFT/OTHER,OTHERS,3900 - 3999 BLOCK OF GARRISON STREET NW,2,202,3,3E,Cluster 11,001100 2,001100,Precinct 32,17168341,393211,143119,9/27/2017 6:45:23 PM,9/28/2017 7:00:28 AM
10/1/2017 10:22:06 AM,DAY,THEFT/OTHER,OTHERS,3700 - 3749 BLOCK OF NEWARK STREET NW,2,204,3,3C,Cluster 14,001002 2,001002,Precinct 29,17170252,393645,140765,10/1/2017 9:36:16 AM,
10/1/2017 2:25:31 PM,DAY,THEFT F/AUTO,OTHERS,4100 - 4119 BLOCK OF RIVER ROAD NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,17170334,392985,142370,10/1/2017 12:00:13 PM,10/1/2017 12:30:17 PM
10/1/2017 2:11:53 PM,DAY,THEFT/OTHER,OTHERS,3900 - 4099 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,001002 3,001002,Precinct 29,17170337,393431,141446,9/30/2017 2:30:01 PM,
8/25/2017 6:54:32 PM,EVENING,THEFT/OTHER,OTHERS,5700 - 5799 BLOCK OF BROAD BRANCH ROAD NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,17147196,394053,144263,8/25/2017 6:10:34 PM,8/25/2017 6:54:31 PM
8/25/2017 8:07:28 PM,EVENING,THEFT/OTHER,OTHERS,5700 - 5749 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17147236,393374,144281,1/1/2016 6:21:29 PM,8/6/2017 8:07:24 PM
9/10/2017 12:52:06 PM,DAY,THEFT/OTHER,OTHERS,3700 - 3702 BLOCK OF MASSACHUSETTS AVENUE NW,2,204,3,3C,Cluster 14,000701 4,000701,Precinct 28,17156875,393631,140106,8/26/2017 12:01:13 AM,9/10/2017 11:58:08 AM
11/18/2017 8:13:07 PM,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,2,202,3,3D,Cluster 13,000901 3,000901,Precinct 9,17199910,391696,141919,11/18/2017 4:40:49 PM,11/18/2017 4:50:13 PM
10/5/2017 10:01:38 AM,DAY,THEFT F/AUTO,OTHERS,4500 - 4599 BLOCK OF 28TH STREET NW,2,203,3,3F,Cluster 12,001301 1,001301,Precinct 138,17401647,395251,142361,9/27/2017 1:00:00 AM,9/27/2017 5:00:00 AM
8/26/2017 12:11:18 PM,DAY,THEFT/OTHER,OTHERS,3700 - 3799 BLOCK OF MACOMB STREET NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,17147631,393653,140624,8/24/2017 11:01:10 AM,8/26/2017 12:11:17 PM
10/20/2017 12:42:22 PM,DAY,THEFT/OTHER,OTHERS,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,17181973,394459,141888,10/20/2017 10:30:25 AM,10/20/2017 11:00:17 AM
10/20/2017 1:33:53 PM,DAY,THEFT/OTHER,OTHERS,4100 - 4199 BLOCK OF ALBEMARLE STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,17182038,392990,142227,9/28/2017 1:33:39 PM,10/5/2017 1:00:48 PM
10/20/2017 6:30:36 PM,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,2,202,3,3D,Cluster 13,000901 3,000901,Precinct 9,17182147,391696,141919,10/20/2017 1:30:28 PM,10/20/2017 2:00:43 PM
5/4/2017 7:54:36 AM,DAY,THEFT/OTHER,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,17400715,393113,142180,5/3/2017 9:00:00 AM,5/3/2017 11:00:00 PM
5/7/2017 7:25:35 PM,EVENING,THEFT/OTHER,OTHERS,4300 - 4399 BLOCK OF ALTON PLACE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,17400739,392631,142136,5/6/2017 1:10:00 PM,5/7/2017 7:10:00 PM
11/26/2017 10:37:26 PM,EVENING,ROBBERY,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,17204501,393113,142180,11/26/2017 9:30:27 PM,11/26/2017 9:40:09 PM
10/21/2017 3:25:57 AM,MIDNIGHT,ROBBERY,GUN,2600 - 2699 BLOCK OF GARFIELD STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,17182474,395291,139866,10/21/2017 12:16:47 AM,10/21/2017 12:18:57 AM
10/11/2017 9:51:12 AM,DAY,THEFT F/AUTO,OTHERS,4800 - 4999 BLOCK OF INDIAN LANE NW,2,205,3,3D,Cluster 13,000901 3,000901,Precinct 9,17176230,391604,140747,10/10/2017 12:30:20 PM,10/10/2017 1:00:04 PM
10/11/2017 8:00:59 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17176536,392607,143559,10/11/2017 5:40:54 PM,10/11/2017 5:42:48 PM
10/11/2017 7:34:22 PM,EVENING,THEFT/OTHER,OTHERS,2444 - 2499 BLOCK OF TUNLAW ROAD NW,2,204,3,3B,Cluster 14,000300 4,000300,Precinct 11,17176564,393539,139372,10/11/2017 7:06:46 PM,10/11/2017 7:34:21 PM
10/16/2017 7:27:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,3700 - 3799 BLOCK OF APPLETON STREET NW,2,202,3,3F,Cluster 11,001200 2,001200,Precinct 33,17179705,393625,142316,10/16/2017 9:15:31 AM,10/16/2017 3:00:51 PM
11/30/2017 6:13:06 PM,EVENING,THEFT/OTHER,OTHERS,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,17206885,393731,139295,11/30/2017 2:20:33 PM,11/30/2017 3:00:56 PM
1/4/2017 10:01:04 AM,DAY,THEFT F/AUTO,OTHERS,4800 - 4899 BLOCK OF 41ST STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17400013,393038,142759,12/31/2016 10:30:43 PM,1/1/2017 4:30:57 PM
10/24/2017 5:17:08 PM,EVENING,THEFT F/AUTO,OTHERS,3400 - 3499 BLOCK OF WOODLEY ROAD NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,17184679,394146,140412,10/20/2017 4:04:46 PM,10/21/2017 9:38:59 AM
10/20/2017 10:52:32 AM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 15,000400 1,000400,Precinct 12,17401726,393681,140287,9/26/2017 10:35:00 AM,10/3/2017 8:35:00 PM
10/21/2017 2:12:41 PM,DAY,THEFT F/AUTO,OTHERS,3700 - 3799 BLOCK OF MCKINLEY STREET NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,17401734,393622,144113,10/21/2017 12:15:00 PM,10/21/2017 1:15:00 PM
10/17/2017 10:33:12 AM,DAY,BURGLARY,OTHERS,3700 - 3799 BLOCK OF HUNTINGTON STREET NW,2,201,3,3G,Cluster 10,001100 3,001100,Precinct 32,17180008,393673,143311,10/16/2017 8:59:04 AM,10/17/2017 10:32:37 AM
10/30/2017 2:29:35 PM,DAY,THEFT/OTHER,OTHERS,5026 - 5099 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000902 2,000902,Precinct 8,17401786,391257,139605,10/27/2017 2:00:00 AM,10/27/2017 10:30:00 AM
11/3/2017 8:21:40 PM,EVENING,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,17401854,395188,140277,11/3/2017 3:15:00 PM,11/3/2017 3:16:00 PM
11/10/2017 12:41:18 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,3000 - 3199 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,17401869,395188,140277,11/9/2017 1:45:00 PM,11/9/2017 2:15:00 PM
10/31/2017 2:09:21 PM,DAY,THEFT/OTHER,OTHERS,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 12,001200 4,001200,Precinct 33,17188943,394459,141888,10/31/2017 1:22:32 PM,10/31/2017 2:09:33 PM
10/21/2017 6:15:41 PM,EVENING,THEFT/OTHER,OTHERS,4824 - 4875 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000801 4,000801,Precinct 8,17182737,391639,138818,10/20/2017 4:15:36 PM,10/20/2017 4:35:59 PM
10/21/2017 8:17:14 PM,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,2,202,3,3D,Cluster 13,000901 3,000901,Precinct 9,17182905,391696,141919,10/21/2017 7:48:39 PM,10/21/2017 8:17:12 PM
11/4/2017 12:19:59 PM,DAY,THEFT F/AUTO,OTHERS,2400 - 2499 BLOCK OF 41ST STREET NW,2,204,3,3B,Cluster 14,000702 1,000702,Precinct 11,17191520,392997,139363,11/2/2017 3:00:27 AM,11/3/2017 1:00:47 PM
11/15/2017 6:07:13 PM,EVENING,BURGLARY,OTHERS,3500 - 3599 BLOCK OF QUEBEC STREET NW,2,203,3,3C,Cluster 15,000600 4,000600,Precinct 27,17198029,393928,141142,11/15/2017 8:40:28 AM,11/15/2017 5:00:09 PM
1/12/2017 3:04:48 PM,EVENING,THEFT/OTHER,OTHERS,5400 - 5419 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17400067,393619,143740,1/11/2017 8:00:35 PM,1/11/2017 9:00:46 PM
1/18/2017 1:06:43 PM,DAY,THEFT F/AUTO,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,17400091,395175,140861,1/16/2017 7:00:49 PM,1/17/2017 7:00:22 AM
7/17/2017 9:37:14 PM,EVENING,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF NEWARK STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,17401176,393784,140752,7/13/2017 9:00:00 PM,7/17/2017 9:00:00 PM
7/21/2017 11:17:23 AM,DAY,THEFT F/AUTO,OTHERS,4800 - 4899 BLOCK OF HUTCHINS PLACE NW,2,205,3,3D,Cluster 13,000801 4,000801,Precinct 8,17401205,391632,138605,7/9/2017 4:00:00 AM,7/9/2017 4:20:00 AM
7/30/2017 3:51:42 PM,EVENING,THEFT/OTHER,OTHERS,2800 - 2899 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000701 4,000701,Precinct 28,17401241,393653,139889,7/16/2017 2:40:00 PM,7/21/2017 7:40:00 PM
11/16/2017 12:01:01 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,2900 - 2999 BLOCK OF VAN NESS STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,17198489,394650,141697,11/15/2017 1:13:17 PM,11/16/2017 9:30:43 AM
10/17/2017 7:48:30 PM,EVENING,THEFT/OTHER,OTHERS,3300 - 3399 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,001002 2,001002,Precinct 29,17180337,393720,140689,10/17/2017 6:00:25 PM,10/17/2017 6:30:23 PM
2/6/2017 6:53:58 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF 28TH STREET NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,17400199,395060,140175,1/25/2017 11:00:20 PM,1/26/2017 6:00:42 AM
2/8/2017 2:31:23 PM,DAY,THEFT/OTHER,OTHERS,2731 - 2899 BLOCK OF DEVONSHIRE PLACE NW,2,204,3,3C,Cluster 15,000502 2,000502,Precinct 26,17400231,394949,140320,11/1/2016 5:05:19 PM,1/29/2017 5:05:36 PM
10/18/2017 9:01:36 AM,DAY,THEFT F/AUTO,OTHERS,2500 - 2880 BLOCK OF PORTER STREET NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 34,17180561,395175,140861,10/17/2017 7:15:48 PM,10/18/2017 8:16:30 AM
10/22/2017 12:46:50 PM,DAY,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17183299,392607,143559,10/20/2017 6:05:12 PM,
11/5/2017 1:25:05 PM,DAY,THEFT F/AUTO,OTHERS,2504 - 2599 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000702 2,000702,Precinct 11,17192089,393654,139490,11/3/2017 11:30:20 AM,11/4/2017 8:45:54 AM
11/5/2017 6:52:41 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17192217,392607,143559,11/5/2017 4:56:42 PM,11/5/2017 6:52:37 PM
8/15/2017 12:23:00 PM,DAY,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF 38TH STREET NW,2,204,3,3C,Cluster 14,001002 2,001002,Precinct 29,17401343,393411,141168,7/27/2017 6:00:00 PM,8/15/2017 11:55:00 AM
8/23/2017 11:12:12 AM,DAY,THEFT/OTHER,OTHERS,4585 - 4699 BLOCK OF MACARTHUR BOULEVARD NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,17401372,392220,138193,8/21/2017 10:05:00 PM,8/23/2017 8:05:00 AM
11/16/2017 10:48:34 PM,EVENING,ROBBERY,OTHERS,2700 - 2799 BLOCK OF WOODLEY PLACE NW,2,204,3,3C,Cluster 15,000501 1,000501,Precinct 136,17198798,395486,139856,11/16/2017 9:30:54 PM,11/16/2017 9:38:44 PM
11/17/2017 10:45:28 AM,DAY,THEFT/OTHER,OTHERS,4619 4699  BLOCK OF KENMORE DRIVE NW,2,205,3,3D,Cluster 13,000802 1,000802,Precinct 7,17199006,392311,138329,11/17/2017 10:35:41 AM,11/17/2017 10:36:52 AM
11/17/2017 2:03:00 PM,DAY,THEFT/OTHER,OTHERS,4500 - 4599 BLOCK OF 40TH STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17199124,393173,142324,11/17/2017 12:45:42 PM,11/17/2017 1:15:54 PM
2/14/2017 9:50:05 AM,DAY,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF 37TH STREET NW,2,204,3,3B,Cluster 14,000300 3,000300,Precinct 11,17400273,393677,138858,2/8/2017 9:00:51 PM,2/9/2017 8:30:04 AM
2/16/2017 6:07:17 AM,MIDNIGHT,THEFT/OTHER,OTHERS,5224 - 5299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17400302,392668,143406,2/14/2017 2:00:19 PM,2/14/2017 2:20:29 PM
2/22/2017 12:23:39 PM,DAY,THEFT/OTHER,OTHERS,4100 - 4113 BLOCK OF LEGATION STREET NW,2,202,3,3E,Cluster 11,001100 1,001100,Precinct 32,17400359,392998,143799,2/21/2017 11:40:00 AM,2/21/2017 4:50:00 PM
10/18/2017 3:35:45 PM,EVENING,THEFT/OTHER,OTHERS,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 27,17180799,394964.33,140772.69,10/18/2017 2:30:29 PM,10/18/2017 2:42:45 PM
10/18/2017 6:16:28 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17180899,392607,143559,10/18/2017 4:57:06 PM,10/18/2017 6:16:26 PM
10/19/2017 10:36:15 AM,DAY,THEFT/OTHER,OTHERS,3700 - 3749 BLOCK OF NEWARK STREET NW,2,204,3,3C,Cluster 14,001002 2,001002,Precinct 29,17181278,393645,140765,10/19/2017 10:01:43 AM,10/19/2017 10:36:13 AM
11/21/2017 8:50:35 AM,DAY,THEFT/OTHER,OTHERS,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17201365,393473,144062,11/21/2017 8:20:56 AM,11/21/2017 8:50:03 AM
10/23/2017 11:10:19 AM,DAY,THEFT F/AUTO,OTHERS,3030 - 3299 BLOCK OF MACOMB STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,17183839,394531,140624,10/22/2017 9:00:48 AM,10/23/2017 8:15:05 AM
11/6/2017 12:12:54 PM,DAY,THEFT/OTHER,OTHERS,4700 - 4799 BLOCK OF 41ST STREET NW,2,202,3,3E,Cluster 11,001100 4,001100,Precinct 32,17192573,393038,142615,10/6/2017 12:00:49 PM,11/6/2017 11:15:42 AM
11/6/2017 4:17:33 PM,EVENING,THEFT/OTHER,OTHERS,3200 3299  BLOCK OF NEW MEXICO AVENUE NW,2,205,3,3D,Cluster 13,000801 3,000801,Precinct 10,17192666,392583,140568,11/3/2017 12:15:41 PM,11/3/2017 5:30:21 PM
8/28/2017 8:08:15 PM,EVENING,THEFT F/AUTO,OTHERS,2900 - 2911 BLOCK OF 32ND STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,17401407,394515,140003,8/27/2017 3:45:00 AM,8/27/2017 4:00:00 AM
9/1/2017 6:03:58 PM,EVENING,THEFT F/AUTO,OTHERS,3900 - 3944 BLOCK OF MORRISON STREET NW,2,201,3,3G,Cluster 10,001100 1,001100,Precinct 32,17401439,393195,144012,9/1/2017 1:25:00 AM,9/1/2017 5:25:00 AM
11/28/2017 7:52:25 PM,EVENING,THEFT F/AUTO,OTHERS,2400 - 2798 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,17205631,395288,139501,11/28/2017 5:35:19 PM,11/28/2017 6:36:39 PM
11/29/2017 10:20:47 AM,DAY,SEX ABUSE,OTHERS,4227 - 4299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,17205940,393264,141833,10/1/2017 12:01:21 AM,10/15/2017 11:59:16 PM
11/17/2017 5:33:51 PM,EVENING,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,17199266,392607,143559,11/15/2017 9:25:41 PM,11/15/2017 10:00:41 PM
3/8/2017 10:12:39 PM,EVENING,THEFT/OTHER,OTHERS,2300 - 2499 BLOCK OF 40TH STREET NW,2,204,3,3B,Cluster 14,000300 2,000300,Precinct 11,17400460,393169,139307,3/4/2017 12:00:00 AM,3/8/2017 8:00:00 AM
3/13/2017 8:47:59 AM,DAY,THEFT/OTHER,OTHERS,2701 - 2899 BLOCK OF CALVERT STREET NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 26,17400468,395066,139486,3/11/2017 2:40:00 PM,3/11/2017 3:00:00 PM
9/16/2017 2:02:14 PM,DAY,THEFT/OTHER,OTHERS,3420 - 3499 BLOCK OF NEWARK STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,17401546,394097,140753,9/15/2017 7:00:00 PM,9/16/2017 10:00:00 AM
10/19/2017 6:01:43 PM,EVENING,BURGLARY,OTHERS,4700 - 4799 BLOCK OF BUTTERWORTH PLACE NW,2,202,3,3E,Cluster 11,001001 3,001001,Precinct 31,17181492,391897,142326,10/19/2017 9:30:22 AM,10/19/2017 2:00:36 PM
